buildroot login: root
# [   24.728085][    C0] xhci_hcd 0000:00:04.0: handle events!
[  107.460684][  T108] xhci_hcd 0000:00:04.0: c00
[  107.460758][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.460832][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.460905][  T108] xhci_hcd 0000:00:04.0: 3e6a800
[  107.460977][  T108] xhci_hcd 0000:00:04.0: 1
[  107.461041][  T108] xhci_hcd 0000:00:04.0: c00
[  107.461107][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.461178][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.461251][  T108] xhci_hcd 0000:00:04.0: 3e6b400
[  107.461360][  T108] xhci_hcd 0000:00:04.0: 1
[  107.461498][  T108] xhci_hcd 0000:00:04.0: c00
[  107.461635][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.461772][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.461891][  T108] xhci_hcd 0000:00:04.0: 3e6c000
[  107.462014][  T108] xhci_hcd 0000:00:04.0: 1
[  107.462132][  T108] xhci_hcd 0000:00:04.0: c00
[  107.462263][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.462402][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.462515][  T108] xhci_hcd 0000:00:04.0: 3e6cc00
[  107.462597][  T108] xhci_hcd 0000:00:04.0: 1
[  107.462692][  T108] xhci_hcd 0000:00:04.0: c00
[  107.462795][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.462923][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.463053][  T108] xhci_hcd 0000:00:04.0: 3e6d800
[  107.463177][  T108] xhci_hcd 0000:00:04.0: 1
[  107.463288][  T108] xhci_hcd 0000:00:04.0: c00
[  107.463400][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.463484][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.463555][  T108] xhci_hcd 0000:00:04.0: 3e6e400
[  107.463623][  T108] xhci_hcd 0000:00:04.0: 1
[  107.463687][  T108] xhci_hcd 0000:00:04.0: c00
[  107.463751][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.463817][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.463883][  T108] xhci_hcd 0000:00:04.0: 3e6f000
[  107.463980][  T108] xhci_hcd 0000:00:04.0: 1
[  107.464087][  T108] xhci_hcd 0000:00:04.0: c00
[  107.464166][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.464275][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.464357][  T108] xhci_hcd 0000:00:04.0: 3e6fc00
[  107.464476][  T108] xhci_hcd 0000:00:04.0: 1
[  107.464584][  T108] xhci_hcd 0000:00:04.0: 40400
[  107.464697][  T108] xhci_hcd 0000:00:04.0: 80021414
[  107.464805][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.464926][  T108] xhci_hcd 0000:00:04.0: 3e70000
[  107.465051][  T108] xhci_hcd 0000:00:04.0: 1
[  107.465191][  T108] xhci_hcd 0000:00:04.0: 800
[  107.465282][  T108] xhci_hcd 0000:00:04.0: 624
[  107.465370][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.465455][  T108] xhci_hcd 0000:00:04.0: 3e70800
[  107.465534][  T108] xhci_hcd 0000:00:04.0: 1
[  107.465605][  T108] xhci_hcd 0000:00:04.0: c00
[  107.465721][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.465853][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.465983][  T108] xhci_hcd 0000:00:04.0: 3e71400
[  107.466118][  T108] xhci_hcd 0000:00:04.0: 1
[  107.466247][  T108] xhci_hcd 0000:00:04.0: c00
[  107.466378][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.466940][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.467093][  T108] xhci_hcd 0000:00:04.0: 3e72000
[  107.467245][  T108] xhci_hcd 0000:00:04.0: 1
[  107.467381][  T108] xhci_hcd 0000:00:04.0: c00
[  107.467513][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.467656][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.467794][  T108] xhci_hcd 0000:00:04.0: 3e72c00
[  107.467925][  T108] xhci_hcd 0000:00:04.0: 1
[  107.468061][  T108] xhci_hcd 0000:00:04.0: c00
[  107.468158][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.468293][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.468431][  T108] xhci_hcd 0000:00:04.0: 3e73800
[  107.468532][  T108] xhci_hcd 0000:00:04.0: 1
[  107.468616][  T108] xhci_hcd 0000:00:04.0: c00
[  107.468698][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.468868][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.469072][  T108] xhci_hcd 0000:00:04.0: 3e74400
[  107.469193][  T108] xhci_hcd 0000:00:04.0: 1
[  107.469563][  T108] xhci_hcd 0000:00:04.0: c00
[  107.469852][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.470013][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.470114][  T108] xhci_hcd 0000:00:04.0: 3e75000
[  107.470194][  T108] xhci_hcd 0000:00:04.0: 1
[  107.470272][  T108] xhci_hcd 0000:00:04.0: c00
[  107.470386][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.470519][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.470646][  T108] xhci_hcd 0000:00:04.0: 3e75c00
[  107.470771][  T108] xhci_hcd 0000:00:04.0: 1
[  107.470898][  T108] xhci_hcd 0000:00:04.0: c00
[  107.471098][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.471228][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.471426][  T108] xhci_hcd 0000:00:04.0: 3e76800
[  107.471615][  T108] xhci_hcd 0000:00:04.0: 1
[  107.471693][  T108] xhci_hcd 0000:00:04.0: c00
[  107.471805][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.471917][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.472026][  T108] xhci_hcd 0000:00:04.0: 3e77400
[  107.472134][  T108] xhci_hcd 0000:00:04.0: 1
[  107.472203][  T108] xhci_hcd 0000:00:04.0: c00
[  107.472276][  T108] xhci_hcd 0000:00:04.0: 80021424
[  107.472660][    C0] xhci_hcd 0000:00:04.0: handle events!
[  107.472789][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.473445][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.473624][    C0] xhci_hcd 0000:00:04.0: trb complete code:15
[  107.473831][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.474391][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.474687][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.474950][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.475358][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.475509][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.475813][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.475973][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.476368][    C0] xhci_hcd 0000:00:04.0: trb complete code:13
[  107.476473][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.476584][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.476664][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.476741][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.476815][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.476912][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.476997][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.477074][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.477204][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.477334][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.477461][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.477583][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.477713][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.477839][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.477959][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.478058][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.478321][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.478450][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.478583][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.478704][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.478801][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.478893][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.478992][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.479121][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.479271][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.479418][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.479544][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.479663][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.479775][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.479892][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.480024][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.480141][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.480255][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.480387][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.480520][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.480996][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.481137][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.481276][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.481406][    C0] xhci_hcd 0000:00:04.0: trb complete code:13
[  107.481954][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.482080][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.482198][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.482669][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.482754][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.482830][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.482985][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.483099][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.483185][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.483266][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.483369][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.483476][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.483592][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.483668][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.483735][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.483915][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.484032][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.484141][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.484257][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.484375][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.484485][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.484602][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.484721][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.484824][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.484904][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.484975][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.485042][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.485113][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.485211][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.485330][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.485447][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.485555][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.485653][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.485762][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.485996][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.486103][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.486218][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.486337][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.486523][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.486635][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.486713][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.486775][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.486842][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.486910][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.486971][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.487045][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.487122][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.487229][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.487394][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.487522][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.487642][    C0] xhci_hcd 0000:00:04.0: trb complete code:15
[  107.487796][    C0] xhci_hcd 0000:00:04.0:  xhci interrupt!
[  107.488124][    C0] xhci_hcd 0000:00:04.0: handle events!
[  107.488344][    C0] xhci_hcd 0000:00:04.0:  xhci interrupt!
[  107.488621][  T108] xhci_hcd 0000:00:04.0: got 0
[  107.488822][  T108] usb 1-1: submitted urb:
[  107.489476][  T108] usb 1-1: pipe:4227712d,stream:0d
[  107.489857][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.490229][  T108] xhci_hcd 0000:00:04.0: 3e60000
[  107.490415][  T108] xhci_hcd 0000:00:04.0: 1
[  107.490514][  T108] xhci_hcd 0000:00:04.0: c00
[  107.490626][  T108] xhci_hcd 0000:00:04.0: 80021625
[  107.490754][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.490986][  T108] xhci_hcd 0000:00:04.0: 3e60c00
[  107.491102][  T108] xhci_hcd 0000:00:04.0: 1
[  107.491206][  T108] xhci_hcd 0000:00:04.0: c00
[  107.491282][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.491357][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.491458][  T108] xhci_hcd 0000:00:04.0: 3e61800
[  107.491575][  T108] xhci_hcd 0000:00:04.0: 1
[  107.491685][  T108] xhci_hcd 0000:00:04.0: c00
[  107.491797][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.491880][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.491980][  T108] xhci_hcd 0000:00:04.0: 3e62400
[  107.492054][  T108] xhci_hcd 0000:00:04.0: 1
[  107.492147][  T108] xhci_hcd 0000:00:04.0: c00
[  107.492275][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.492395][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.492489][  T108] xhci_hcd 0000:00:04.0: 3e63000
[  107.492570][  T108] xhci_hcd 0000:00:04.0: 1
[  107.492643][  T108] xhci_hcd 0000:00:04.0: c00
[  107.492710][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.492813][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.493078][  T108] xhci_hcd 0000:00:04.0: 3e63c00
[  107.493208][  T108] xhci_hcd 0000:00:04.0: 1
[  107.493283][  T108] xhci_hcd 0000:00:04.0: c00
[  107.493346][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.493425][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.493496][  T108] xhci_hcd 0000:00:04.0: 3e64800
[  107.493566][  T108] xhci_hcd 0000:00:04.0: 1
[  107.493629][  T108] xhci_hcd 0000:00:04.0: c00
[  107.493690][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.493800][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.493879][  T108] xhci_hcd 0000:00:04.0: 3e65400
[  107.493955][  T108] xhci_hcd 0000:00:04.0: 1
[  107.494055][  T108] xhci_hcd 0000:00:04.0: c00
[  107.494146][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.494259][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.494352][  T108] xhci_hcd 0000:00:04.0: 3e66000
[  107.494461][  T108] xhci_hcd 0000:00:04.0: 1
[  107.494567][  T108] xhci_hcd 0000:00:04.0: c00
[  107.494672][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.494781][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.494895][  T108] xhci_hcd 0000:00:04.0: 3e66c00
[  107.495006][  T108] xhci_hcd 0000:00:04.0: 1
[  107.495115][  T108] xhci_hcd 0000:00:04.0: c00
[  107.495229][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.495362][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.495480][  T108] xhci_hcd 0000:00:04.0: 3e67800
[  107.495602][  T108] xhci_hcd 0000:00:04.0: 1
[  107.495721][  T108] xhci_hcd 0000:00:04.0: c00
[  107.495822][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.495930][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.496037][  T108] xhci_hcd 0000:00:04.0: 3e68400
[  107.496175][  T108] xhci_hcd 0000:00:04.0: 1
[  107.496296][  T108] xhci_hcd 0000:00:04.0: c00
[  107.496405][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.496528][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.496650][  T108] xhci_hcd 0000:00:04.0: 3e69000
[  107.496767][  T108] xhci_hcd 0000:00:04.0: 1
[  107.496872][  T108] xhci_hcd 0000:00:04.0: c00
[  107.496982][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.497100][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.497228][  T108] xhci_hcd 0000:00:04.0: 3e69c00
[  107.497342][  T108] xhci_hcd 0000:00:04.0: 1
[  107.497458][  T108] xhci_hcd 0000:00:04.0: c00
[  107.497571][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.497651][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.497720][  T108] xhci_hcd 0000:00:04.0: 3e6a800
[  107.497790][  T108] xhci_hcd 0000:00:04.0: 1
[  107.497861][  T108] xhci_hcd 0000:00:04.0: c00
[  107.497942][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.498028][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.498103][  T108] xhci_hcd 0000:00:04.0: 3e6b400
[  107.498175][  T108] xhci_hcd 0000:00:04.0: 1
[  107.498242][  T108] xhci_hcd 0000:00:04.0: c00
[  107.498347][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.498481][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.498600][  T108] xhci_hcd 0000:00:04.0: 3e6c000
[  107.498684][  T108] xhci_hcd 0000:00:04.0: 1
[  107.498755][  T108] xhci_hcd 0000:00:04.0: c00
[  107.498861][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.498978][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.499061][  T108] xhci_hcd 0000:00:04.0: 3e6cc00
[  107.499132][  T108] xhci_hcd 0000:00:04.0: 1
[  107.499234][  T108] xhci_hcd 0000:00:04.0: c00
[  107.499343][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.499456][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.499565][  T108] xhci_hcd 0000:00:04.0: 3e6d800
[  107.499678][  T108] xhci_hcd 0000:00:04.0: 1
[  107.499780][  T108] xhci_hcd 0000:00:04.0: c00
[  107.499885][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.499987][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.500087][  T108] xhci_hcd 0000:00:04.0: 3e6e400
[  107.500189][  T108] xhci_hcd 0000:00:04.0: 1
[  107.500283][  T108] xhci_hcd 0000:00:04.0: c00
[  107.500363][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.500428][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.500525][  T108] xhci_hcd 0000:00:04.0: 3e6f000
[  107.500630][  T108] xhci_hcd 0000:00:04.0: 1
[  107.500724][  T108] xhci_hcd 0000:00:04.0: c00
[  107.500813][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.500915][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.501009][  T108] xhci_hcd 0000:00:04.0: 3e6fc00
[  107.501114][  T108] xhci_hcd 0000:00:04.0: 1
[  107.501216][  T108] xhci_hcd 0000:00:04.0: 40400
[  107.501289][  T108] xhci_hcd 0000:00:04.0: 80021414
[  107.501353][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.501419][  T108] xhci_hcd 0000:00:04.0: 3e70000
[  107.501479][  T108] xhci_hcd 0000:00:04.0: 1
[  107.501532][  T108] xhci_hcd 0000:00:04.0: 800
[  107.501589][  T108] xhci_hcd 0000:00:04.0: 624
[  107.501642][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.501698][  T108] xhci_hcd 0000:00:04.0: 3e70800
[  107.501754][  T108] xhci_hcd 0000:00:04.0: 1
[  107.501806][  T108] xhci_hcd 0000:00:04.0: c00
[  107.501887][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.501979][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.502073][  T108] xhci_hcd 0000:00:04.0: 3e71400
[  107.502164][  T108] xhci_hcd 0000:00:04.0: 1
[  107.502232][  T108] xhci_hcd 0000:00:04.0: c00
[  107.502288][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.502345][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.502408][  T108] xhci_hcd 0000:00:04.0: 3e72000
[  107.502490][  T108] xhci_hcd 0000:00:04.0: 1
[  107.502576][  T108] xhci_hcd 0000:00:04.0: c00
[  107.502666][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.502736][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.502795][  T108] xhci_hcd 0000:00:04.0: 3e72c00
[  107.502855][  T108] xhci_hcd 0000:00:04.0: 1
[  107.503016][  T108] xhci_hcd 0000:00:04.0: c00
[  107.503118][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.503225][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.503336][  T108] xhci_hcd 0000:00:04.0: 3e73800
[  107.503440][  T108] xhci_hcd 0000:00:04.0: 1
[  107.503538][  T108] xhci_hcd 0000:00:04.0: c00
[  107.503602][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.503670][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.503730][  T108] xhci_hcd 0000:00:04.0: 3e74400
[  107.503790][  T108] xhci_hcd 0000:00:04.0: 1
[  107.503846][  T108] xhci_hcd 0000:00:04.0: c00
[  107.504151][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.504279][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.504384][  T108] xhci_hcd 0000:00:04.0: 3e75000
[  107.504484][  T108] xhci_hcd 0000:00:04.0: 1
[  107.504583][  T108] xhci_hcd 0000:00:04.0: c00
[  107.504646][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.504711][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.504778][  T108] xhci_hcd 0000:00:04.0: 3e75c00
[  107.504872][  T108] xhci_hcd 0000:00:04.0: 1
[  107.504972][  T108] xhci_hcd 0000:00:04.0: c00
[  107.505073][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.505191][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.505309][  T108] xhci_hcd 0000:00:04.0: 3e76800
[  107.505535][  T108] xhci_hcd 0000:00:04.0: 1
[  107.505782][  T108] xhci_hcd 0000:00:04.0: c00
[  107.505895][  T108] xhci_hcd 0000:00:04.0: 80021624
[  107.506069][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  107.506174][  T108] xhci_hcd 0000:00:04.0: 3e77400
[  107.506279][  T108] xhci_hcd 0000:00:04.0: 1
[  107.506385][  T108] xhci_hcd 0000:00:04.0: c00
[  107.506490][  T108] xhci_hcd 0000:00:04.0: 80021424
[  107.506982][    C0] xhci_hcd 0000:00:04.0: handle events!
[  107.507207][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.507388][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.507492][    C0] xhci_hcd 0000:00:04.0: trb complete code:15
[  107.507677][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.507906][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.508145][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.508332][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.508446][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.508657][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.509636][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.509936][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.510160][    C0] xhci_hcd 0000:00:04.0: trb complete code:13
[  107.510361][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.510551][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.510616][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.510913][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.511069][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.511171][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.511253][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.511352][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.511454][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.511607][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.511727][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.511803][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.511909][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.512017][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.512122][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.512233][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.512335][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.512445][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.512555][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.512672][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.512797][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.513011][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.513161][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.513272][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.513360][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.513434][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.513497][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.513572][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  107.513638][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  107.513706][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  107.513805][    C0] xhci_hcd 0000:00:04.0: handle event trb!
